# H99_CNYTCNYT_counts.txt
# Counts of Ssd1-binding motif CNYTCNYT in Cryptococcus neoformans H99 messenger RNAs
# mRNA sequences taken from Wallace, Maufrais, et al 2020, https://doi.org/10.5281/zenodo.3627875
# Edward Wallace, Edward.Wallace@ed.ac.uk, 2024
#
# Columns
#   id:          Gene id, CNAG_00001 etc.
#   count_5UTR:  CNYTCNYT counts in annotated 5'UTR
#   length_5UTR: length in nt of annotated 5'UTR
#   count_CDS:   CNYTCNYT counts in annotated coding sequence (CDS)
#   length_CDS: length in nt of annotated CDS
#   count_3UTR:  CNYTCNYT counts in annotated 3'UTR
#   length_3UTR: length in nt of annotated 3'UTR
#   count_mRNA:  CNYTCNYT counts in annotated 5'UTR = count_5UTR + count_CDS + count_mRNA
#   length_mRNA: length in nt of annotated mRNA = length_5UTR + length_CDS + length_3UTR
#
id	count_5UTR	length_5UTR	count_CDS	length_CDS	count_3UTR	length_3UTR	count_mRNA	length_mRNA
CNAG_06746	1	148	0	420	0	129	1	697
CNAG_06747	0	79	0	396	0	135	0	610
CNAG_06748	0	69	2	1875	1	157	3	2101
CNAG_06749	1	35	3	2004	0	0	4	2039
CNAG_06750	0	54	0	1137	1	190	1	1381
CNAG_06751	0	185	2	2388	0	636	2	3209
CNAG_06752	0	469	4	1521	0	97	4	2087
CNAG_06753	0	59	4	2778	0	84	4	2921
CNAG_06754	0	78	6	3564	0	52	6	3694
CNAG_06755	0	20	3	2319	0	120	3	2459
CNAG_06756	1	67	0	801	0	86	1	954
CNAG_06757	1	1103	2	924	0	737	3	2764
CNAG_06758	1	269	5	1689	0	225	6	2183
CNAG_06759	0	245	3	1095	1	477	4	1817
CNAG_06760	0	72	0	990	0	186	0	1248
CNAG_06761	0	38	11	1980	0	116	11	2134
CNAG_06762	1	96	7	1542	0	239	8	1877
CNAG_06763	0	48	3	1521	0	90	3	1659
CNAG_06764	3	118	2	879	0	266	5	1263
CNAG_06765	1	786	1	3708	0	403	2	4897
CNAG_06766	0	50	4	2892	0	46	4	2988
CNAG_06767	0	45	1	507	0	72	1	624
CNAG_06769	0	111	3	4359	0	55	3	4525
CNAG_06770	2	103	3	1080	0	140	5	1323
CNAG_06771	0	57	3	1296	0	66	3	1419
CNAG_06772	0	15	5	1266	0	60	5	1341
CNAG_06773	0	48	1	2808	0	286	1	3142
CNAG_06774	0	59	0	885	0	113	0	1057
CNAG_06775	0	67	2	1017	0	78	2	1162
CNAG_06776	0	349	6	1488	0	114	6	1951
CNAG_06777	0	339	1	1434	0	69	1	1842
CNAG_06778	0	435	0	1104	0	276	0	1815
CNAG_06779	0	112	0	390	0	161	0	663
CNAG_06780	0	7	1	1725	0	204	1	1936
CNAG_06781	2	53	4	855	0	49	6	957
CNAG_06782	1	128	5	1590	0	87	6	1805
CNAG_06783	0	505	2	312	0	359	2	1176
CNAG_06784	1	108	2	1977	0	200	3	2285
CNAG_06785	0	345	3	1260	0	61	3	1666
CNAG_06786	1	75	1	1065	1	260	3	1400
CNAG_06790	0	15	12	4839	0	181	12	5035
CNAG_06791	0	146	4	942	0	173	4	1261
CNAG_06792	0	62	1	564	1	224	2	850
CNAG_06793	0	44	12	3306	0	182	12	3532
CNAG_06794	0	58	0	387	0	180	0	625
CNAG_06795	1	113	1	729	0	483	2	1325
CNAG_06796	0	48	3	1320	1	428	4	1796
CNAG_06797	0	54	6	5961	0	74	6	6089
CNAG_06798	0	39	6	1869	1	143	7	2051
CNAG_06799	0	22	3	1143	0	76	3	1241
CNAG_06800	0	235	0	279	0	175	0	689
CNAG_06801	0	68	1	849	0	278	1	1195
CNAG_06802	0	0	0	447	0	0	0	447
CNAG_06804	1	727	2	2256	0	366	3	3349
CNAG_06806	0	196	3	1041	0	189	3	1426
CNAG_06807	1	398	0	324	1	676	2	1398
CNAG_06808	0	130	0	1143	0	70	0	1343
CNAG_06809	1	220	1	1962	0	313	2	2495
CNAG_06811	0	73	0	381	0	53	0	507
CNAG_06812	2	73	1	5235	0	82	3	5390
CNAG_06813	0	137	4	1926	0	283	4	2346
CNAG_06814	1	321	2	1218	2	1480	5	3019
CNAG_06815	1	195	1	1017	1	381	3	1593
CNAG_06816	5	2121	2	759	0	90	7	2970
CNAG_06817	1	387	3	1854	1	321	5	2562
CNAG_06818	2	115	8	2466	0	341	10	2922
CNAG_06819	0	273	4	5574	0	182	4	6029
CNAG_06820	2	525	3	855	0	230	5	1610
CNAG_06821	0	332	3	1986	0	121	3	2439
CNAG_06822	4	399	5	2556	0	274	9	3229
CNAG_06823	0	26	3	786	0	149	3	961
CNAG_06824	0	66	1	1713	1	225	2	2004
CNAG_06825	0	30	0	1443	1	234	1	1707
CNAG_06826	0	126	3	1689	0	64	3	1879
CNAG_06827	0	137	1	1191	0	92	1	1420
CNAG_06828	0	90	0	2463	0	215	0	2768
CNAG_06829	1	69	3	1572	0	168	4	1809
CNAG_06830	1	61	14	2559	0	134	15	2754
CNAG_06831	0	652	2	1464	0	245	2	2361
CNAG_06832	3	356	1	1803	0	117	4	2276
CNAG_06833	4	402	0	1155	0	0	4	1557
CNAG_06834	0	191	5	2760	0	91	5	3042
CNAG_06835	0	266	1	1767	2	209	3	2242
CNAG_06836	0	547	1	1368	0	76	1	1991
CNAG_06837	0	258	3	2106	0	299	3	2663
CNAG_06838	1	77	4	2487	0	105	5	2669
CNAG_06839	0	58	3	948	0	276	3	1282
CNAG_06840	0	179	4	2517	0	161	4	2857
CNAG_06845	1	197	12	4410	2	843	15	5450
CNAG_06846	0	79	2	579	0	118	2	776
CNAG_06847	1	157	0	213	0	148	1	518
CNAG_06849	1	94	3	1188	0	135	4	1417
CNAG_06852	0	210	4	1569	0	167	4	1946
CNAG_06853	3	1968	2	945	0	133	5	3046
CNAG_06854	0	159	1	777	0	111	1	1047
CNAG_06860	0	44	2	3492	0	165	2	3701
CNAG_06861	1	45	3	3222	0	126	4	3393
CNAG_06862	0	84	2	1959	0	110	2	2153
CNAG_06864	2	119	9	2532	0	71	11	2722
CNAG_06865	0	46	3	642	0	112	3	800
CNAG_06866	2	142	0	219	0	205	2	566
CNAG_06867	0	644	3	1608	0	294	3	2546
CNAG_06868	1	490	2	996	0	301	3	1787
CNAG_06869	3	570	2	1209	0	228	5	2007
CNAG_06870	1	343	3	831	0	193	4	1367
CNAG_06871	1	286	6	2499	0	346	7	3131
CNAG_06872	0	125	4	2277	0	63	4	2465
CNAG_06873	0	175	3	1731	0	78	3	1984
CNAG_06874	1	130	1	792	0	84	2	1006
CNAG_06875	0	19	2	1536	1	188	3	1743
CNAG_06876	1	196	1	1128	0	41	2	1365
CNAG_06877	0	0	1	219	0	49	1	268
CNAG_06879	0	112	1	456	0	230	1	798
CNAG_06880	0	44	0	504	0	192	0	740
CNAG_06881	1	110	0	732	0	63	1	905
CNAG_06882	0	106	2	411	0	77	2	594
CNAG_06884	1	105	2	1404	0	137	3	1646
CNAG_06887	0	8	0	315	0	99	0	422
CNAG_06888	0	68	2	3474	0	90	2	3632
CNAG_06889	0	75	4	1602	0	123	4	1800
CNAG_06890	0	250	2	1569	0	196	2	2015
CNAG_06891	0	136	2	753	0	444	2	1333
CNAG_06892	0	46	0	1158	0	87	0	1291
CNAG_06893	0	34	2	1119	0	118	2	1271
CNAG_06895	0	42	0	339	0	47	0	428
CNAG_06896	1	475	2	2268	3	756	6	3499
CNAG_06897	1	80	9	1914	0	448	10	2442
CNAG_06898	0	289	4	1083	1	371	5	1743
CNAG_06899	0	48	4	1146	0	59	4	1253
CNAG_06900	0	55	4	1599	0	124	4	1778
CNAG_06901	0	24	4	1509	0	202	4	1735
CNAG_06902	0	164	5	5169	0	274	5	5607
CNAG_06903	0	89	2	2691	0	251	2	3031
CNAG_06904	2	863	11	3387	1	216	14	4466
CNAG_06905	0	75	3	864	0	111	3	1050
CNAG_06906	0	69	2	1536	0	120	2	1725
CNAG_06907	0	375	1	651	0	374	1	1400
CNAG_06908	1	103	1	1014	1	178	3	1295
CNAG_06909	0	0	1	1881	0	179	1	2060
CNAG_06910	0	33	0	1011	0	24	0	1068
CNAG_06911	0	133	1	840	0	131	1	1104
CNAG_06912	0	163	2	663	0	175	2	1001
CNAG_06913	1	478	4	1200	0	113	5	1791
CNAG_06914	1	208	2	1347	0	248	3	1803
CNAG_06915	4	1322	3	1002	0	104	7	2428
CNAG_06916	0	358	1	2691	0	160	1	3209
CNAG_06917	0	84	1	702	0	138	1	924
CNAG_06918	2	510	2	1347	0	173	4	2030
CNAG_06919	1	83	0	945	1	319	2	1347
CNAG_06920	0	97	1	3330	0	447	1	3874
CNAG_06921	4	1346	4	2469	1	359	9	4174
CNAG_06922	0	226	2	1704	0	111	2	2041
CNAG_06923	0	61	1	2505	0	94	1	2660
CNAG_06924	2	575	3	1560	0	116	5	2251
CNAG_06925	1	114	3	1323	0	189	4	1626
CNAG_06926	0	129	4	1746	0	144	4	2019
CNAG_06927	0	168	4	1584	0	113	4	1865
CNAG_06928	0	45	7	3429	0	148	7	3622
CNAG_06929	1	488	5	2355	0	254	6	3097
CNAG_06930	0	81	0	195	0	195	0	471
CNAG_06931	1	87	2	2589	0	177	3	2853
CNAG_06932	0	50	2	1611	0	88	2	1749
CNAG_06934	0	304	2	1575	0	125	2	2004
CNAG_06935	0	117	1	576	0	31	1	724
CNAG_06936	1	436	1	2355	0	28	2	2819
CNAG_06938	0	0	2	288	0	204	2	492
CNAG_06939	0	44	2	1008	0	0	2	1052
CNAG_06942	1	247	2	1521	0	265	3	2033
CNAG_06943	1	78	2	1527	1	519	4	2124
CNAG_06944	4	933	3	2406	1	518	8	3857
CNAG_06946	0	92	2	1047	0	106	2	1245
CNAG_06947	0	48	6	2322	1	72	7	2442
CNAG_06948	0	49	3	1383	0	68	3	1500
CNAG_06949	3	140	0	198	0	150	3	488
CNAG_06953	0	247	1	1413	0	0	1	1660
CNAG_06954	0	0	5	3588	0	0	5	3588
CNAG_06955	1	238	1	390	1	787	3	1415
CNAG_06956	0	172	2	459	0	5	2	636
CNAG_06957	0	196	1	1413	0	0	1	1609
CNAG_06958	0	0	5	3588	0	0	5	3588
CNAG_06962	0	118	2	981	2	664	4	1763
CNAG_06963	1	236	5	1668	0	178	6	2082
CNAG_06966	2	1340	1	588	0	167	3	2095
CNAG_06967	1	57	5	1902	1	123	7	2082
CNAG_06968	0	117	0	393	0	85	0	595
CNAG_06969	0	133	1	621	1	125	2	879
CNAG_06971	0	362	9	4857	0	138	9	5357
CNAG_06973	2	1154	1	975	0	83	3	2212
CNAG_06976	0	0	3	1281	0	0	3	1281
CNAG_06980	0	253	2	3693	0	164	2	4110
CNAG_06983	0	78	2	2418	0	238	2	2734
CNAG_06984	0	87	2	1974	0	207	2	2268
CNAG_06985	0	283	1	2550	0	124	1	2957
CNAG_06986	0	237	3	1560	0	85	3	1882
CNAG_06993	0	102	0	996	0	261	0	1359
CNAG_06994	0	115	0	1290	0	28	0	1433
CNAG_06997	0	37	4	2178	0	172	4	2387
CNAG_06998	0	101	5	1437	2	414	7	1952
CNAG_06999	0	133	0	1149	2	747	2	2029
CNAG_07000	1	75	1	849	0	270	2	1194
CNAG_07002	5	933	5	2391	0	70	10	3394
CNAG_07004	1	82	3	1536	0	50	4	1668
CNAG_07005	1	52	5	2403	0	95	6	2550
CNAG_07008	0	88	0	351	0	353	0	792
CNAG_07009	3	1157	2	1215	3	1410	8	3782
CNAG_07011	0	92	4	1686	0	114	4	1892
CNAG_07015	0	335	5	2784	0	96	5	3215
CNAG_07020	1	86	2	1239	0	118	3	1443
CNAG_07022	0	0	2	1518	0	0	2	1518
CNAG_07026	0	332	0	603	0	179	0	1114
CNAG_07027	1	199	0	1278	1	94	2	1571
CNAG_07028	0	171	0	933	0	66	0	1170
CNAG_07029	0	51	2	660	0	82	2	793
CNAG_07030	1	52	5	1251	0	158	6	1461
CNAG_07032	0	113	1	675	0	157	1	945
CNAG_07033	0	45	5	1023	3	438	8	1506
CNAG_07042	1	178	1	201	0	104	2	483
CNAG_07043	0	152	0	849	0	137	0	1138
CNAG_07076	3	693	1	825	0	285	4	1803
CNAG_07093	0	108	1	672	0	205	1	985
CNAG_07108	2	87	6	3801	0	95	8	3983
CNAG_07114	0	64	0	495	0	160	0	719
CNAG_07124	1	511	1	279	1	343	3	1133
CNAG_07162	0	79	0	1695	1	135	1	1909
CNAG_07163	0	12	1	1401	0	44	1	1457
CNAG_07164	2	85	0	1464	0	40	2	1589
CNAG_07177	0	22	0	807	0	1313	0	2142
CNAG_07188	0	475	5	4587	0	167	5	5229
CNAG_07253	2	84	1	843	0	27	3	954
CNAG_07276	0	0	2	558	0	0	2	558
CNAG_07303	1	142	2	1503	1	280	4	1925
CNAG_07304	0	118	0	291	2	472	2	881
CNAG_07308	0	75	4	1638	0	124	4	1837
CNAG_07309	0	75	1	1248	0	105	1	1428
CNAG_07310	0	49	1	693	0	165	1	907
CNAG_07311	0	186	2	1860	0	35	2	2081
CNAG_07312	1	106	1	2220	0	59	2	2385
CNAG_07313	1	667	0	381	1	259	2	1307
CNAG_07314	4	328	4	1659	0	107	8	2094
CNAG_07315	0	62	3	2073	0	9	3	2144
CNAG_07316	1	161	4	1560	0	59	5	1780
CNAG_07317	0	129	1	1335	0	87	1	1551
CNAG_07318	1	144	5	2565	0	99	6	2808
CNAG_07319	0	158	2	654	0	74	2	886
CNAG_07320	1	77	2	2328	1	541	4	2946
CNAG_07321	0	76	8	2964	0	159	8	3199
CNAG_07322	1	47	4	2412	0	127	5	2586
CNAG_07323	0	78	1	2259	0	52	1	2389
CNAG_07324	0	199	1	1917	0	4	1	2120
CNAG_07325	0	224	1	477	0	81	1	782
CNAG_07326	0	56	1	327	0	96	1	479
CNAG_07327	0	60	10	1029	1	1481	11	2570
CNAG_07328	0	23	11	3396	0	63	11	3482
CNAG_07329	4	438	3	2073	0	576	7	3087
CNAG_07330	1	150	0	1077	0	738	1	1965
CNAG_07331	0	216	2	621	0	489	2	1326
CNAG_07332	0	30	3	2109	0	83	3	2222
CNAG_07333	2	176	2	4506	0	91	4	4773
CNAG_07334	0	25	7	1971	0	73	7	2069
CNAG_07335	0	19	2	882	0	81	2	982
CNAG_07336	1	42	1	972	0	159	2	1173
CNAG_07337	0	51	3	2748	1	88	4	2887
CNAG_07338	0	62	4	1548	0	32	4	1642
CNAG_07339	0	120	6	1317	0	130	6	1567
CNAG_07340	3	257	1	228	0	190	4	675
CNAG_07341	0	140	1	813	0	68	1	1021
CNAG_07342	0	12	1	1473	1	49	2	1534
CNAG_07344	1	808	2	2751	0	268	3	3827
CNAG_07345	0	32	2	1404	0	161	2	1597
CNAG_07346	0	70	2	1683	0	152	2	1905
CNAG_07347	0	66	2	2697	0	139	2	2902
CNAG_07348	0	80	1	978	0	57	1	1115
CNAG_07349	0	46	3	1059	0	109	3	1214
CNAG_07350	0	60	4	1146	0	321	4	1527
CNAG_07351	1	317	5	3633	0	114	6	4064
CNAG_07352	0	24	2	885	0	41	2	950
CNAG_07353	0	41	1	711	0	59	1	811
CNAG_07354	2	51	4	1128	0	86	6	1265
CNAG_07355	0	126	2	1131	0	51	2	1308
CNAG_07356	0	73	1	534	0	184	1	791
CNAG_07358	0	1145	0	633	2	1924	2	3702
CNAG_07359	0	96	8	3570	0	139	8	3805
CNAG_07360	0	100	4	1077	0	50	4	1227
CNAG_07361	0	95	0	876	0	104	0	1075
CNAG_07362	0	70	1	1335	3	195	4	1600
CNAG_07363	2	93	4	1140	1	96	7	1329
CNAG_07364	0	77	0	1272	0	260	0	1609
CNAG_07365	1	294	1	1524	0	71	2	1889
CNAG_07367	0	166	2	1770	0	97	2	2033
CNAG_07368	0	101	2	1866	0	116	2	2083
CNAG_07370	0	350	2	1056	0	260	2	1666
CNAG_07372	1	39	1	1821	0	73	2	1933
CNAG_07373	2	174	25	7002	1	199	28	7375
CNAG_07374	0	64	0	1080	0	36	0	1180
CNAG_07375	0	123	5	3978	0	145	5	4246
CNAG_07376	0	111	2	1731	0	59	2	1901
CNAG_07377	0	194	15	11097	0	195	15	11486
CNAG_07381	0	143	2	2439	0	136	2	2718
CNAG_07382	1	77	5	1329	0	44	6	1450
CNAG_07386	1	218	4	1335	0	99	5	1652
CNAG_07387	0	312	8	1932	3	165	11	2409
CNAG_07388	0	0	2	378	0	0	2	378
CNAG_07389	1	287	3	1944	0	80	4	2311
CNAG_07390	0	138	1	429	0	158	1	725
CNAG_07392	0	200	0	147	0	149	0	496
CNAG_07393	0	177	0	312	0	64	0	553
CNAG_07394	0	0	2	681	0	0	2	681
CNAG_07395	0	0	2	543	0	0	2	543
CNAG_07396	0	0	0	687	0	0	0	687
CNAG_07399	1	414	2	177	0	363	3	954
CNAG_07400	0	47	1	1704	0	191	1	1942
CNAG_07401	1	294	1	483	2	1214	4	1991
CNAG_07402	4	939	4	1803	0	114	8	2856
CNAG_07403	0	68	3	3030	0	42	3	3140
CNAG_07405	0	82	2	1866	0	485	2	2433
CNAG_07406	2	172	0	132	0	34	2	338
CNAG_07407	3	162	1	117	0	159	4	438
CNAG_07408	1	112	1	1935	0	241	2	2288
CNAG_07409	0	35	8	3975	0	51	8	4061
CNAG_07410	1	189	6	2184	0	142	7	2515
CNAG_07411	3	205	7	5580	0	208	10	5993
CNAG_07413	0	21	2	2163	2	135	4	2319
CNAG_07414	1	84	1	1242	0	70	2	1396
CNAG_07415	0	71	7	3423	0	170	7	3664
CNAG_07416	0	34	3	789	0	152	3	975
CNAG_07417	1	92	1	774	0	270	2	1136
CNAG_07418	0	58	1	825	0	69	1	952
CNAG_07419	0	68	1	1404	1	256	2	1728
CNAG_07420	0	57	0	804	0	133	0	994
CNAG_07421	0	574	1	993	1	932	2	2499
CNAG_07422	0	0	4	984	0	342	4	1326
CNAG_07423	0	145	3	687	0	97	3	929
CNAG_07424	0	193	0	213	0	110	0	516
CNAG_07425	4	784	0	435	0	50	4	1269
CNAG_07426	2	86	1	474	0	43	3	603
CNAG_07427	3	201	2	996	4	730	9	1927
CNAG_07428	2	171	1	684	1	91	4	946
CNAG_07429	0	464	4	1542	0	270	4	2276
CNAG_07430	0	41	2	3204	0	110	2	3355
CNAG_07431	0	66	4	2361	0	195	4	2622
CNAG_07432	4	820	3	3051	0	114	7	3985
CNAG_07433	4	97	8	4788	0	166	12	5051
CNAG_07434	0	171	2	1461	0	45	2	1677
CNAG_07435	1	35	3	762	0	227	4	1024
CNAG_07436	6	303	0	978	0	80	6	1361
CNAG_07437	0	25	2	1347	0	48	2	1420
CNAG_07438	0	73	0	642	0	294	0	1009
CNAG_07439	1	74	11	2856	0	75	12	3005
CNAG_07440	0	117	1	909	0	126	1	1152
CNAG_07441	0	0	5	699	0	185	5	884
CNAG_07442	0	57	1	543	0	161	1	761
CNAG_07443	0	206	2	1146	0	1174	2	2526
CNAG_07444	0	659	1	669	4	2257	5	3585
CNAG_07445	4	126	7	2064	0	159	11	2349
CNAG_07446	3	110	0	366	0	148	3	624
CNAG_07447	0	0	0	798	0	0	0	798
CNAG_07448	0	89	6	2025	0	109	6	2223
CNAG_07449	0	297	3	1671	0	225	3	2193
CNAG_07450	1	207	0	282	0	160	1	649
CNAG_07453	0	72	3	1803	0	24	3	1899
CNAG_07454	0	70	0	486	0	0	0	556
CNAG_07456	2	249	2	504	1	805	5	1558
CNAG_07457	0	114	0	339	0	133	0	586
CNAG_07458	2	841	1	333	0	57	3	1231
CNAG_07459	1	352	1	495	3	834	5	1681
CNAG_07460	1	70	6	2316	0	138	7	2524
CNAG_07462	1	146	0	354	0	0	1	500
CNAG_07463	0	73	10	6567	0	45	10	6685
CNAG_07464	1	227	5	2325	0	183	6	2735
CNAG_07465	0	38	2	729	0	80	2	847
CNAG_07466	0	73	1	1047	0	890	1	2010
CNAG_07469	2	146	7	5553	0	229	9	5928
CNAG_07470	8	1976	1	2280	0	134	9	4390
CNAG_07471	0	215	0	576	0	433	0	1224
CNAG_07472	1	127	1	471	0	204	2	802
CNAG_07473	0	80	7	3330	0	73	7	3483
CNAG_07474	0	45	2	1287	0	111	2	1443
CNAG_07475	0	224	0	627	0	166	0	1017
CNAG_07476	1	360	6	3342	0	287	7	3989
CNAG_07477	2	446	4	3069	0	189	6	3704
CNAG_07478	0	43	3	1533	0	56	3	1632
CNAG_07480	1	1098	0	534	0	122	1	1754
CNAG_07481	0	111	3	1722	0	80	3	1913
CNAG_07482	0	29	6	2256	0	95	6	2380
CNAG_07483	0	178	6	5994	1	106	7	6278
CNAG_07485	0	395	8	1284	0	94	8	1773
CNAG_07486	0	160	3	1248	0	102	3	1510
CNAG_07487	2	60	2	522	0	47	4	629
CNAG_07488	1	91	2	1122	0	120	3	1333
CNAG_07489	2	400	4	2553	0	175	6	3128
CNAG_07490	2	1071	0	150	0	110	2	1331
CNAG_07491	2	1061	4	1242	0	345	6	2648
CNAG_07493	3	783	0	480	1	603	4	1866
CNAG_07494	0	60	1	2310	0	66	1	2436
CNAG_07495	0	0	2	1101	0	0	2	1101
CNAG_07496	0	0	3	1413	0	0	3	1413
CNAG_07498	0	104	2	615	0	141	2	860
CNAG_07499	0	56	5	3099	0	157	5	3312
CNAG_07502	0	181	1	1878	0	137	1	2196
CNAG_07505	0	67	1	1749	0	80	1	1896
CNAG_07506	1	243	5	3681	1	162	7	4086
CNAG_07507	0	129	1	2103	0	105	1	2337
CNAG_07508	2	270	1	2445	0	0	3	2715
CNAG_07509	0	73	3	1599	0	68	3	1740
CNAG_07510	0	82	2	1530	0	86	2	1698
CNAG_07511	1	103	1	1440	0	96	2	1639
CNAG_07512	2	162	1	2043	0	288	3	2493
CNAG_07513	0	331	7	6600	0	279	7	7210
CNAG_07514	2	69	7	4686	0	125	9	4880
CNAG_07516	0	0	0	273	0	121	0	394
CNAG_07517	0	206	4	1461	1	209	5	1876
CNAG_07518	0	170	1	633	0	79	1	882
CNAG_07519	0	91	3	1848	0	164	3	2103
CNAG_07520	0	403	4	1542	1	254	5	2199
CNAG_07521	0	145	3	1074	0	73	3	1292
CNAG_07522	0	54	0	2424	0	85	0	2563
CNAG_07523	2	285	1	642	0	127	3	1054
CNAG_07524	0	54	2	2997	0	72	2	3123
CNAG_07526	1	80	1	450	1	504	3	1034
CNAG_07527	0	0	3	1557	0	44	3	1601
CNAG_07528	0	37	1	1392	1	136	2	1565
CNAG_07529	0	46	3	1554	0	123	3	1723
CNAG_07530	1	36	6	3690	0	85	7	3811
CNAG_07531	0	122	2	732	0	108	2	962
CNAG_07532	0	94	1	1371	2	129	3	1594
CNAG_07533	0	63	2	768	0	90	2	921
CNAG_07534	0	84	8	3540	0	72	8	3696
CNAG_07535	1	100	0	414	0	32	1	546
CNAG_07536	0	74	2	1083	0	75	2	1232
CNAG_07537	0	109	1	1347	0	110	1	1566
CNAG_07538	2	153	4	2064	0	135	6	2352
CNAG_07539	1	62	2	3012	0	68	3	3142
CNAG_07540	2	273	1	999	0	143	3	1415
CNAG_07541	0	179	1	807	0	55	1	1041
CNAG_07542	0	84	0	1347	3	1160	3	2591
CNAG_07544	1	370	1	1764	1	127	3	2261
CNAG_07545	0	69	5	2631	0	131	5	2831
CNAG_07546	0	26	0	1416	0	47	0	1489
CNAG_07547	0	114	0	903	0	75	0	1092
CNAG_07548	2	91	3	1176	0	46	5	1313
CNAG_07549	0	461	3	1401	0	156	3	2018
CNAG_07550	0	301	1	2277	0	98	1	2676
CNAG_07551	1	74	0	930	1	285	2	1289
CNAG_07552	0	89	1	7134	0	66	1	7289
CNAG_07553	0	103	0	2190	0	144	0	2437
CNAG_07554	0	64	3	1923	0	97	3	2084
CNAG_07555	0	226	4	1614	2	452	6	2292
CNAG_07556	1	266	1	948	0	150	2	1364
CNAG_07557	0	61	1	702	0	83	1	846
CNAG_07558	0	150	0	699	0	130	0	979
CNAG_07559	0	111	0	852	0	104	0	1067
CNAG_07560	0	114	0	1212	0	275	0	1601
CNAG_07561	2	96	2	1476	0	119	4	1691
CNAG_07562	0	224	4	3366	0	160	4	3750
CNAG_07563	0	68	3	1767	0	35	3	1870
CNAG_07564	1	45	2	2139	0	123	3	2307
CNAG_07565	0	76	0	645	0	66	0	787
CNAG_07566	0	23	6	1965	2	253	8	2241
CNAG_07567	1	46	1	1095	0	56	2	1197
CNAG_07570	0	41	1	702	0	66	1	809
CNAG_07571	0	82	4	2733	0	164	4	2979
CNAG_07572	0	66	3	1674	0	82	3	1822
CNAG_07573	0	58	3	3243	0	143	3	3444
CNAG_07574	1	248	0	294	0	155	1	697
CNAG_07575	0	257	1	582	0	40	1	879
CNAG_07576	0	118	0	195	1	52	1	365
CNAG_07578	2	878	0	600	1	143	3	1621
CNAG_07579	0	296	6	1716	0	77	6	2089
CNAG_07580	0	128	12	3732	0	187	12	4047
CNAG_07582	0	278	0	342	8	2892	8	3512
CNAG_07583	0	41	3	2385	0	169	3	2595
CNAG_07584	0	59	2	591	0	0	2	650
CNAG_07585	0	0	0	696	0	0	0	696
CNAG_07586	0	64	2	270	0	162	2	496
CNAG_07587	0	0	1	261	0	286	1	547
CNAG_07589	0	123	1	1326	0	172	1	1621
CNAG_07590	0	100	1	1191	0	72	1	1363
CNAG_07591	0	86	1	1257	1	155	2	1498
CNAG_07592	0	81	0	105	0	366	0	552
CNAG_07593	0	28	2	1695	0	155	2	1878
CNAG_07594	1	80	3	912	0	130	4	1122
CNAG_07595	0	213	1	2313	0	81	1	2607
CNAG_07597	0	107	5	1569	0	502	5	2178
CNAG_07598	2	79	4	2976	0	52	6	3107
CNAG_07599	0	159	5	3069	0	69	5	3297
CNAG_07600	3	270	3	2448	1	244	7	2962
CNAG_07601	0	163	0	444	0	293	0	900
CNAG_07604	4	698	3	2181	0	427	7	3306
CNAG_07605	1	187	5	4092	0	43	6	4322
CNAG_07607	0	144	0	1497	0	81	0	1722
CNAG_07608	0	94	0	750	0	141	0	985
CNAG_07609	0	82	4	2157	0	121	4	2360
CNAG_07610	0	28	0	327	0	211	0	566
CNAG_07612	3	131	3	1080	0	41	6	1252
CNAG_07613	0	42	1	639	1	101	2	782
CNAG_07619	2	846	1	714	1	1179	4	2739
CNAG_07620	0	0	0	945	0	0	0	945
CNAG_07621	1	232	2	948	0	0	3	1180
CNAG_07622	0	111	2	1698	0	139	2	1948
CNAG_07625	0	224	4	2337	0	216	4	2777
CNAG_07626	0	375	0	1092	0	104	0	1571
CNAG_07627	0	69	2	4632	0	180	2	4881
CNAG_07628	0	70	2	2661	0	91	2	2822
CNAG_07629	0	172	1	2031	0	107	1	2310
CNAG_07630	0	234	3	867	1	128	4	1229
CNAG_07631	3	772	3	2844	0	420	6	4036
CNAG_07634	1	213	8	4377	0	97	9	4687
CNAG_07635	0	67	2	2016	0	142	2	2225
CNAG_07636	1	307	3	1458	0	304	4	2069
CNAG_07637	1	76	2	927	0	76	3	1079
CNAG_07638	3	318	2	1080	0	91	5	1489
CNAG_07639	3	213	1	1761	0	106	4	2080
CNAG_07640	0	53	1	543	1	156	2	752
CNAG_07641	2	134	4	1773	0	174	6	2081
CNAG_07642	3	503	4	1254	0	0	7	1757
CNAG_07645	0	472	1	561	0	79	1	1112
CNAG_07646	0	115	1	804	0	123	1	1042
CNAG_07647	0	40	5	3717	0	167	5	3924
CNAG_07648	0	124	0	285	0	48	0	457
CNAG_07649	0	117	0	303	0	338	0	758
CNAG_07651	1	347	0	1419	0	67	1	1833
CNAG_07652	0	0	0	177	0	0	0	177
CNAG_07653	0	0	2	681	0	0	2	681
CNAG_07654	0	0	0	288	0	0	0	288
CNAG_07655	0	0	2	1242	0	0	2	1242
CNAG_07657	0	37	5	1941	0	120	5	2098
CNAG_07659	0	323	3	1197	1	348	4	1868
CNAG_07660	0	21	3	1242	1	198	4	1461
CNAG_07661	0	61	5	2748	0	275	5	3084
